Country,Year,Age,Both Sexes Population,Male Population,Female Population,Percent Both Sexes,Percent Male,Percent Female,Sex Ratio
United States,2017,23.00,4544140,2335679,2208461,1.4,1.5,1.3,105.8
United States,2017,24.00,4613529,2374823,2238706,1.4,1.5,1.4,106.1
United States,2017,25.00,4732220,2429594,2302626,1.4,1.5,1.4,105.5
United States,2017,26.00,4813856,2459466,2354390,1.5,1.5,1.4,104.5
United States,2017,27.00,4803078,2448952,2354126,1.5,1.5,1.4,104
United States,2017,28.00,4616047,2352429,2263618,1.4,1.5,1.4,103.9
United States,2017,29.00,4506652,2293084,2213568,1.4,1.4,1.3,103.6
United States,2017,30.00,4426384,2250695,2175689,1.4,1.4,1.3,103.4
United States,2017,31.00,4436975,2253014,2183961,1.4,1.4,1.3,103.2
United States,2017,32.00,4462805,2259046,2203759,1.4,1.4,1.3,102.5
United States,2017,33.00,4317325,2177035,2140290,1.3,1.4,1.3,101.7
United States,2017,34.00,4374764,2201001,2173763,1.3,1.4,1.3,101.3
United States,2017,35.00,4369336,2194108,2175228,1.3,1.4,1.3,100.9
United States,2017,36.00,4318463,2164709,2153754,1.3,1.3,1.3,100.5
United States,2017,37.00,4398787,2212231,2186556,1.3,1.4,1.3,101.2
United States,2017,38.00,4128692,2066702,2061990,1.3,1.3,1.2,100.2
United States,2017,39.00,4045065,2021733,2023332,1.2,1.3,1.2,99.9
United States,2017,40.00,4001720,1993935,2007785,1.2,1.2,1.2,99.3
United States,2017,41.00,3882005,1934846,1947159,1.2,1.2,1.2,99.4
United States,2017,42.00,3995557,1993654,2001903,1.2,1.2,1.2,99.6
United States,2017,43.00,3868131,1921698,1946433,1.2,1.2,1.2,98.7
United States,2017,44.00,3922136,1941506,1980630,1.2,1.2,1.2,98
United States,2017,45.00,4095551,2030002,2065549,1.3,1.3,1.2,98.3
United States,2017,46.00,4326299,2142871,2183428,1.3,1.3,1.3,98.1
United States,2017,47.00,4376690,2175760,2200930,1.3,1.4,1.3,98.9
United States,2017,48.00,4147252,2057126,2090126,1.3,1.3,1.3,98.4
United States,2017,49.00,4056506,2008794,2047712,1.2,1.2,1.2,98.1
United States,2017,50.00,4057554,2002094,2055460,1.2,1.2,1.2,97.4
United States,2017,51.00,4128175,2036951,2091224,1.3,1.3,1.3,97.4
United States,2017,52.00,4370068,2153196,2216872,1.3,1.3,1.3,97.1
United States,2017,53.00,4446573,2181060,2265513,1.4,1.4,1.4,96.3
United States,2017,54.00,4438506,2171381,2267125,1.4,1.3,1.4,95.8
United States,2017,55.00,4426798,2161925,2264873,1.4,1.3,1.4,95.5
United States,2017,56.00,4476610,2179763,2296847,1.4,1.4,1.4,94.9
United States,2017,57.00,4508215,2197870,2310345,1.4,1.4,1.4,95.1
United States,2017,58.00,4353419,2112079,2241340,1.3,1.3,1.4,94.2
United States,2017,59.00,4322590,2091291,2231299,1.3,1.3,1.3,93.7
United States,2017,60.00,4269911,2057714,2212197,1.3,1.3,1.3,93
United States,2017,61.00,4111943,1973813,2138130,1.3,1.2,1.3,92.3
United States,2017,62.00,4069857,1949700,2120157,1.2,1.2,1.3,92
United States,2017,63.00,3897769,1856156,2041613,1.2,1.2,1.2,90.9
United States,2017,64.00,3742744,1777569,1965175,1.1,1.1,1.2,90.5
United States,2017,65.00,3590740,1702823,1887917,1.1,1.1,1.1,90.2
United States,2017,66.00,3470086,1638014,1832072,1.1,1,1.1,89.4
United States,2017,67.00,3375432,1592120,1783312,1,1,1.1,89.3
United States,2017,68.00,3267164,1536427,1730737,1,1,1,88.8
United States,2017,69.00,3223394,1514493,1708901,1,0.9,1,88.6
United States,2017,70.00,3341408,1567870,1773538,1,1,1.1,88.4
United States,2017,71.00,2452906,1141243,1311663,0.8,0.7,0.8,87
United States,2017,72.00,2404641,1112024,1292617,0.7,0.7,0.8,86
United States,2017,73.00,2331187,1071578,1259609,0.7,0.7,0.8,85.1
United States,2017,74.00,2368209,1083644,1284565,0.7,0.7,0.8,84.4
United States,2017,75.00,2046381,928251,1118130,0.6,0.6,0.7,83
United States,2017,76.00,1851709,830444,1021265,0.6,0.5,0.6,81.3
United States,2017,77.00,1732515,771933,960582,0.5,0.5,0.6,80.4
United States,2017,78.00,1610671,715318,895353,0.5,0.4,0.5,79.9
United States,2017,79.00,1521140,666582,854558,0.5,0.4,0.5,78
United States,2017,80.00,1381003,597682,783321,0.4,0.4,0.5,76.3
United States,2017,81.00,1295851,553332,742519,0.4,0.3,0.4,74.5
United States,2017,82.00,1218463,511259,707204,0.4,0.3,0.4,72.3
United States,2017,83.00,1070912,443217,627695,0.3,0.3,0.4,70.6
United States,2017,84.00,1010072,410021,600051,0.3,0.3,0.4,68.3
United States,2017,85-89,3911762,1490730,2421032,1.2,0.9,1.5,61.6
United States,2017,90-94,1935099,631268,1303831,0.6,0.4,0.8,48.4
United States,2017,95-99,569482,152609,416873,0.2,0.1,0.3,36.6
United States,2017,100+,74825,15353,59472,0,0,0,25.8
United States,2018,0.00,4083375,2088981,1994394,1.2,1.3,1.2,104.7
United States,2018,1.00,4074132,2084142,1989990,1.2,1.3,1.2,104.7
United States,2018,2.00,4062816,2078198,1984618,1.2,1.3,1.2,104.7
United States,2018,3.00,4048550,2070598,1977952,1.2,1.3,1.2,104.7
United States,2018,4.00,4031712,2061576,1970136,1.2,1.3,1.2,104.6
United States,2018,5.00,4012371,2051402,1960969,1.2,1.3,1.2,104.6
United States,2018,6.00,4021117,2053784,1967333,1.2,1.3,1.2,104.4
United States,2018,7.00,4048454,2069048,1979406,1.2,1.3,1.2,104.5
United States,2018,8.00,4045696,2063728,1981968,1.2,1.3,1.2,104.1
United States,2018,9.00,4046249,2063546,1982703,1.2,1.3,1.2,104.1
United States,2018,10.00,4175291,2130844,2044447,1.3,1.3,1.2,104.2
United States,2018,11.00,4195447,2143581,2051866,1.3,1.3,1.2,104.5
United States,2018,12.00,4161373,2127064,2034309,1.3,1.3,1.2,104.6
United States,2018,13.00,4148715,2119589,2029126,1.3,1.3,1.2,104.5
United States,2018,14.00,4158528,2123040,2035488,1.3,1.3,1.2,104.3
United States,2018,15.00,4132468,2108461,2024007,1.3,1.3,1.2,104.2
United States,2018,16.00,4124474,2104612,2019862,1.3,1.3,1.2,104.2
United States,2018,17.00,4239638,2165740,2073898,1.3,1.3,1.2,104.4
United States,2018,18.00,4322562,2212523,2110039,1.3,1.4,1.3,104.9
United States,2018,19.00,4277760,2189993,2087767,1.3,1.3,1.3,104.9
United States,2018,20.00,4303512,2203897,2099615,1.3,1.4,1.3,105
United States,2018,21.00,4336969,2219856,2117113,1.3,1.4,1.3,104.9
United States,2018,22.00,4387289,2250720,2136569,1.3,1.4,1.3,105.3
United States,2018,23.00,4491373,2306978,2184395,1.4,1.4,1.3,105.6
United States,2018,24.00,4585894,2356560,2229334,1.4,1.5,1.3,105.7
United States,2018,25.00,4653514,2394416,2259098,1.4,1.5,1.4,106
United States,2018,26.00,4770102,2447767,2322335,1.4,1.5,1.4,105.4
United States,2018,27.00,4849582,2476442,2373140,1.5,1.5,1.4,104.4
United States,2018,28.00,4836423,2464687,2371736,1.5,1.5,1.4,103.9
United States,2018,29.00,4647114,2367300,2279814,1.4,1.5,1.4,103.8
United States,2018,30.00,4534921,2306762,2228159,1.4,1.4,1.3,103.5
United States,2018,31.00,4451571,2262965,2188606,1.4,1.4,1.3,103.4
United States,2018,32.00,4458841,2263665,2195176,1.4,1.4,1.3,103.1
United States,2018,33.00,4481746,2268209,2213537,1.4,1.4,1.3,102.5
United States,2018,34.00,4334542,2185468,2149074,1.3,1.3,1.3,101.7
United States,2018,35.00,4390149,2208488,2181661,1.3,1.4,1.3,101.2
United States,2018,36.00,4383585,2200975,2182610,1.3,1.4,1.3,100.8
United States,2018,37.00,4331450,2170766,2160684,1.3,1.3,1.3,100.5
United States,2018,38.00,4410293,2217292,2193001,1.3,1.4,1.3,101.1
United States,2018,39.00,4139571,2071432,2068139,1.3,1.3,1.2,100.2
United States,2018,40.00,4054352,2025577,2028775,1.2,1.2,1.2,99.8
United States,2018,41.00,4009244,1996845,2012399,1.2,1.2,1.2,99.2
United States,2018,42.00,3887761,1936829,1950932,1.2,1.2,1.2,99.3
United States,2018,43.00,3999310,1994540,2004770,1.2,1.2,1.2,99.5
United States,2018,44.00,3871027,1922264,1948763,1.2,1.2,1.2,98.6
United States,2018,45.00,3923483,1941197,1982286,1.2,1.2,1.2,97.9
United States,2018,46.00,4095304,2028735,2066569,1.2,1.2,1.2,98.2
United States,2018,47.00,4323732,2140168,2183564,1.3,1.3,1.3,98
United States,2018,48.00,4372143,2171768,2200375,1.3,1.3,1.3,98.7
United States,2018,49.00,4141792,2052525,2089267,1.3,1.3,1.3,98.2
United States,2018,50.00,4049508,2003223,2046285,1.2,1.2,1.2,97.9
United States,2018,51.00,4049103,1995611,2053492,1.2,1.2,1.2,97.2
United States,2018,52.00,4117616,2029137,2088479,1.3,1.2,1.3,97.2
United States,2018,53.00,4356669,2143555,2213114,1.3,1.3,1.3,96.9
United States,2018,54.00,4431087,2170038,2261049,1.3,1.3,1.4,96
United States,2018,55.00,4421208,2159190,2262018,1.3,1.3,1.4,95.5
United States,2018,56.00,4407754,2148605,2259149,1.3,1.3,1.4,95.1
United States,2018,57.00,4455289,2165010,2290279,1.4,1.3,1.4,94.5
United States,2018,58.00,4484389,2181426,2302963,1.4,1.3,1.4,94.7
United States,2018,59.00,4328687,2095040,2233647,1.3,1.3,1.3,93.8
United States,2018,60.00,4295927,2073047,2222880,1.3,1.3,1.3,93.3
United States,2018,61.00,4241359,2038484,2202875,1.3,1.3,1.3,92.5
United States,2018,62.00,4082185,1954090,2128095,1.2,1.2,1.3,91.8
United States,2018,63.00,4037620,1928748,2108872,1.2,1.2,1.3,91.5
United States,2018,64.00,3864281,1834792,2029489,1.2,1.1,1.2,90.4
United States,2018,65.00,3707438,1755402,1952036,1.1,1.1,1.2,89.9
United States,2018,66.00,3553400,1679716,1873684,1.1,1,1.1,89.6
United States,2018,67.00,3430071,1613653,1816418,1,1,1.1,88.8
United States,2018,68.00,3332310,1566165,1766145,1,1,1.1,88.7
United States,2018,69.00,3221299,1509182,1712117,1,0.9,1,88.1
United States,2018,70.00,3173525,1485176,1688349,1,0.9,1,88
United States,2018,71.00,3284219,1534635,1749584,1,0.9,1,87.7
United States,2018,72.00,2407568,1115145,1292423,0.7,0.7,0.8,86.3
United States,2018,73.00,2355330,1083974,1271356,0.7,0.7,0.8,85.3
United States,2018,74.00,2278266,1041823,1236443,0.7,0.6,0.7,84.3
United States,2018,75.00,2308444,1050428,1258016,0.7,0.6,0.8,83.5
United States,2018,76.00,1989322,896958,1092364,0.6,0.6,0.7,82.1
United States,2018,77.00,1794409,799515,994894,0.5,0.5,0.6,80.4
United States,2018,78.00,1672863,740077,932786,0.5,0.5,0.6,79.3
United States,2018,79.00,1549041,682619,866422,0.5,0.4,0.5,78.8
United States,2018,80.00,1456341,632766,823575,0.4,0.4,0.5,76.8
United States,2018,81.00,1315584,564027,751557,0.4,0.3,0.5,75
United States,2018,82.00,1227548,518740,708808,0.4,0.3,0.4,73.2
United States,2018,83.00,1146850,475752,671098,0.3,0.3,0.4,70.9
United States,2018,84.00,1000647,409000,591647,0.3,0.3,0.4,69.1
United States,2018,85-89,3915592,1504563,2411029,1.2,0.9,1.4,62.4
United States,2018,90-94,1970227,650714,1319513,0.6,0.4,0.8,49.3
United States,2018,95-99,597000,162686,434314,0.2,0.1,0.3,37.5
United States,2018,100+,79172,16799,62373,0,0,0,26.9
United States,2019,0.00,4107606,2101377,2006229,1.2,1.3,1.2,104.7
United States,2019,1.00,4100469,2097626,2002843,1.2,1.3,1.2,104.7
United States,2019,2.00,4091055,2092638,1998417,1.2,1.3,1.2,104.7
United States,2019,3.00,4077589,2085470,1992119,1.2,1.3,1.2,104.7
United States,2019,4.00,4061316,2076718,1984598,1.2,1.3,1.2,104.6
United States,2019,5.00,4043229,2066960,1976269,1.2,1.3,1.2,104.6
United States,2019,6.00,4023269,2056510,1966759,1.2,1.3,1.2,104.6
United States,2019,7.00,4031853,2058962,1972891,1.2,1.3,1.2,104.4
United States,2019,8.00,4059256,2074400,1984856,1.2,1.3,1.2,104.5
United States,2019,9.00,4056646,2069263,1987383,1.2,1.3,1.2,104.1
United States,2019,10.00,4057188,2069112,1988076,1.2,1.3,1.2,104.1
United States,2019,11.00,4186025,2136289,2049736,1.3,1.3,1.2,104.2
United States,2019,12.00,4206130,2148948,2057182,1.3,1.3,1.2,104.5
United States,2019,13.00,4172481,2132584,2039897,1.3,1.3,1.2,104.5
United States,2019,14.00,4161337,2125843,2035494,1.3,1.3,1.2,104.4
United States,2019,15.00,4174225,2130903,2043322,1.3,1.3,1.2,104.3
United States,2019,16.00,4152877,2118949,2033928,1.3,1.3,1.2,104.2
United States,2019,17.00,4151006,2118641,2032365,1.3,1.3,1.2,104.2
United States,2019,18.00,4272703,2183437,2089266,1.3,1.3,1.2,104.5
United States,2019,19.00,4361040,2232939,2128101,1.3,1.4,1.3,104.9
United States,2019,20.00,4319896,2212099,2107797,1.3,1.4,1.3,104.9
United States,2019,21.00,4347617,2226832,2120785,1.3,1.4,1.3,105
United States,2019,22.00,4381243,2242712,2138531,1.3,1.4,1.3,104.9
United States,2019,23.00,4430858,2272868,2157990,1.3,1.4,1.3,105.3
United States,2019,24.00,4533537,2328041,2205496,1.4,1.4,1.3,105.6
United States,2019,25.00,4626151,2376333,2249818,1.4,1.5,1.3,105.6
United States,2019,26.00,4691951,2412953,2278998,1.4,1.5,1.4,105.9
United States,2019,27.00,4806064,2464814,2341250,1.4,1.5,1.4,105.3
United States,2019,28.00,4883306,2492384,2390922,1.5,1.5,1.4,104.2
United States,2019,29.00,4867524,2479464,2388060,1.5,1.5,1.4,103.8
United States,2019,30.00,4675612,2381073,2294539,1.4,1.5,1.4,103.8
United States,2019,31.00,4560164,2319038,2241126,1.4,1.4,1.3,103.5
United States,2019,32.00,4473663,2273734,2199929,1.3,1.4,1.3,103.4
United States,2019,33.00,4478084,2272987,2205097,1.3,1.4,1.3,103.1
United States,2019,34.00,4498811,2276489,2222322,1.4,1.4,1.3,102.4
United States,2019,35.00,4350287,2193163,2157124,1.3,1.3,1.3,101.7
United States,2019,36.00,4404313,2215215,2189098,1.3,1.4,1.3,101.2
United States,2019,37.00,4396692,2207068,2189624,1.3,1.3,1.3,100.8
United States,2019,38.00,4343463,2176158,2167305,1.3,1.3,1.3,100.4
United States,2019,39.00,4420773,2221733,2199040,1.3,1.4,1.3,101
United States,2019,40.00,4148991,2075345,2073646,1.3,1.3,1.2,100.1
United States,2019,41.00,4061818,2028409,2033409,1.2,1.2,1.2,99.8
United States,2019,42.00,4014947,1998761,2016186,1.2,1.2,1.2,99.1
United States,2019,43.00,3892005,1938005,1954000,1.2,1.2,1.2,99.2
United States,2019,44.00,4001914,1994835,2007079,1.2,1.2,1.2,99.4
United States,2019,45.00,3872849,1922231,1950618,1.2,1.2,1.2,98.5
United States,2019,46.00,3923716,1940219,1983497,1.2,1.2,1.2,97.8
United States,2019,47.00,4093616,2026548,2067068,1.2,1.2,1.2,98
United States,2019,48.00,4319632,2136449,2183183,1.3,1.3,1.3,97.9
United States,2019,49.00,4366134,2166808,2199326,1.3,1.3,1.3,98.5
United States,2019,50.00,4134934,2047021,2087913,1.2,1.3,1.2,98
United States,2019,51.00,4041117,1996752,2044365,1.2,1.2,1.2,97.7
United States,2019,52.00,4039296,1988270,2051026,1.2,1.2,1.2,96.9
United States,2019,53.00,4105817,2020462,2085355,1.2,1.2,1.2,96.9
United States,2019,54.00,4341988,2132988,2209000,1.3,1.3,1.3,96.6
United States,2019,55.00,4414313,2158147,2256166,1.3,1.3,1.3,95.7
United States,2019,56.00,4402536,2146072,2256464,1.3,1.3,1.3,95.1
United States,2019,57.00,4387301,2134342,2252959,1.3,1.3,1.3,94.7
United States,2019,58.00,4432556,2149275,2283281,1.3,1.3,1.4,94.1
United States,2019,59.00,4459165,2164018,2295147,1.3,1.3,1.4,94.3
United States,2019,60.00,4302562,2077127,2225435,1.3,1.3,1.3,93.3
United States,2019,61.00,4267767,2054016,2213751,1.3,1.3,1.3,92.8
United States,2019,62.00,4211086,2018413,2192673,1.3,1.2,1.3,92.1
United States,2019,63.00,4050467,1933440,2117027,1.2,1.2,1.3,91.3
United States,2019,64.00,4003236,1906769,2096467,1.2,1.2,1.2,91
United States,2019,65.00,3828263,1812178,2016085,1.2,1.1,1.2,89.9
United States,2019,66.00,3669276,1731825,1937451,1.1,1.1,1.2,89.4
United States,2019,67.00,3513028,1655094,1857934,1.1,1,1.1,89.1
United States,2019,68.00,3386937,1587754,1799183,1,1,1.1,88.2
United States,2019,69.00,3285984,1538623,1747361,1,0.9,1,88.1
United States,2019,70.00,3172098,1480270,1691828,1,0.9,1,87.5
United States,2019,71.00,3120028,1454099,1665929,0.9,0.9,1,87.3
United States,2019,72.00,3222920,1499393,1723527,1,0.9,1,87
United States,2019,73.00,2358805,1087360,1271445,0.7,0.7,0.8,85.5
United States,2019,74.00,2302340,1054130,1248210,0.7,0.6,0.7,84.5
United States,2019,75.00,2221477,1010233,1211244,0.7,0.6,0.7,83.4
United States,2019,76.00,2244419,1015244,1229175,0.7,0.6,0.7,82.6
United States,2019,77.00,1928156,863789,1064367,0.6,0.5,0.6,81.2
United States,2019,78.00,1733170,766801,966369,0.5,0.5,0.6,79.3
United States,2019,79.00,1609329,706466,902863,0.5,0.4,0.5,78.2
United States,2019,80.00,1483523,648240,835283,0.4,0.4,0.5,77.6
United States,2019,81.00,1387791,597383,790408,0.4,0.4,0.5,75.6
United States,2019,82.00,1246730,529026,717704,0.4,0.3,0.4,73.7
United States,2019,83.00,1155863,482957,672906,0.3,0.3,0.4,71.8
United States,2019,84.00,1072050,439234,632816,0.3,0.3,0.4,69.4
United States,2019,85-89,3916414,1515497,2400917,1.2,0.9,1.4,63.1
United States,2019,90-94,1989939,666136,1323803,0.6,0.4,0.8,50.3
United States,2019,95-99,625706,172495,453211,0.2,0.1,0.3,38.1
United States,2019,100+,82668,18060,64608,0,0,0,28
United States,2020,0.00,4128810,2112227,2016583,1.2,1.3,1.2,104.7
United States,2020,1.00,4124893,2110124,2014769,1.2,1.3,1.2,104.7
United States,2020,2.00,4117546,2106208,2011338,1.2,1.3,1.2,104.7
United States,2020,3.00,4105953,2099971,2005982,1.2,1.3,1.2,104.7
United States,2020,4.00,4090466,2091645,1998821,1.2,1.3,1.2,104.6
United States,2020,5.00,4072931,2082151,1990780,1.2,1.3,1.2,104.6
United States,2020,6.00,4054223,2072106,1982117,1.2,1.3,1.2,104.5
United States,2020,7.00,4034013,2061655,1972358,1.2,1.2,1.2,104.5
United States,2020,8.00,4042721,2064352,1978369,1.2,1.3,1.2,104.3
United States,2020,9.00,4070166,2079870,1990296,1.2,1.3,1.2,104.5
United States,2020,10.00,4067620,2074865,1992755,1.2,1.3,1.2,104.1
United States,2020,11.00,4068032,2074610,1993422,1.2,1.3,1.2,104.1
United States,2020,12.00,4196748,2141681,2055067,1.3,1.3,1.2,104.2
United States,2020,13.00,4217296,2154506,2062790,1.3,1.3,1.2,104.4
United States,2020,14.00,4185129,2138823,2046306,1.3,1.3,1.2,104.5
United States,2020,15.00,4177122,2133750,2043372,1.2,1.3,1.2,104.4
United States,2020,16.00,4194869,2141545,2053324,1.3,1.3,1.2,104.3
United States,2020,17.00,4179678,2133148,2046530,1.2,1.3,1.2,104.2
United States,2020,18.00,4184462,2136548,2047914,1.3,1.3,1.2,104.3
United States,2020,19.00,4311668,2204170,2107498,1.3,1.3,1.2,104.6
United States,2020,20.00,4403530,2255238,2148292,1.3,1.4,1.3,105
United States,2020,21.00,4364440,2235286,2129154,1.3,1.4,1.3,105
United States,2020,22.00,4392370,2249956,2142414,1.3,1.4,1.3,105
United States,2020,23.00,4425203,2265079,2160124,1.3,1.4,1.3,104.9
United States,2020,24.00,4473535,2294255,2179280,1.3,1.4,1.3,105.3
United States,2020,25.00,4574175,2347975,2226200,1.4,1.4,1.3,105.5
United States,2020,26.00,4664809,2395006,2269803,1.4,1.5,1.3,105.5
United States,2020,27.00,4728430,2430306,2298124,1.4,1.5,1.4,105.8
United States,2020,28.00,4840005,2480809,2359196,1.4,1.5,1.4,105.2
United States,2020,29.00,4914688,2507296,2407392,1.5,1.5,1.4,104.1
United States,2020,30.00,4896022,2493127,2402895,1.5,1.5,1.4,103.8
United States,2020,31.00,4701019,2393397,2307622,1.4,1.5,1.4,103.7
United States,2020,32.00,4582250,2329773,2252477,1.4,1.4,1.3,103.4
United States,2020,33.00,4493109,2283168,2209941,1.3,1.4,1.3,103.3
United States,2020,34.00,4495429,2281420,2214009,1.3,1.4,1.3,103
United States,2020,35.00,4514395,2284025,2230370,1.3,1.4,1.3,102.4
United States,2020,36.00,4364769,2200068,2164701,1.3,1.3,1.3,101.6
United States,2020,37.00,4417335,2221154,2196181,1.3,1.3,1.3,101.1
United States,2020,38.00,4408829,2212514,2196315,1.3,1.3,1.3,100.7
United States,2020,39.00,4354386,2180874,2173512,1.3,1.3,1.3,100.3
United States,2020,40.00,4429801,2225360,2204441,1.3,1.3,1.3,100.9
United States,2020,41.00,4156571,2078234,2078337,1.2,1.3,1.2,100
United States,2020,42.00,4067456,2030233,2037223,1.2,1.2,1.2,99.7
United States,2020,43.00,4019149,1999892,2019257,1.2,1.2,1.2,99
United States,2020,44.00,3895079,1938571,1956508,1.2,1.2,1.2,99.1
United States,2020,45.00,4003458,1994547,2008911,1.2,1.2,1.2,99.3
United States,2020,46.00,3873521,1921478,1952043,1.2,1.2,1.2,98.4
United States,2020,47.00,3922567,1938366,1984201,1.2,1.2,1.2,97.7
United States,2020,48.00,4090426,2023363,2067063,1.2,1.2,1.2,97.9
United States,2020,49.00,4314094,2131770,2182324,1.3,1.3,1.3,97.7
United States,2020,50.00,4358707,2160937,2197770,1.3,1.3,1.3,98.3
United States,2020,51.00,4126662,2040602,2086060,1.2,1.2,1.2,97.8
United States,2020,52.00,4031423,1989457,2041966,1.2,1.2,1.2,97.4
United States,2020,53.00,4028282,1980083,2048199,1.2,1.2,1.2,96.7
United States,2020,54.00,4092796,2010893,2081903,1.2,1.2,1.2,96.6
United States,2020,55.00,4326044,2121564,2204480,1.3,1.3,1.3,96.2
United States,2020,56.00,4396170,2145331,2250839,1.3,1.3,1.3,95.3
United States,2020,57.00,4382476,2132021,2250455,1.3,1.3,1.3,94.7
United States,2020,58.00,4365454,2119110,2246344,1.3,1.3,1.3,94.3
United States,2020,59.00,4408445,2132596,2275849,1.3,1.3,1.3,93.7
United States,2020,60.00,4432530,2145722,2286808,1.3,1.3,1.3,93.8
United States,2020,61.00,4274945,2058424,2216521,1.3,1.2,1.3,92.9
United States,2020,62.00,4237881,2034136,2203745,1.3,1.2,1.3,92.3
United States,2020,63.00,4178808,1997379,2181429,1.2,1.2,1.3,91.6
United States,2020,64.00,4016612,1911761,2104851,1.2,1.2,1.2,90.8
United States,2020,65.00,3966233,1883480,2082753,1.2,1.1,1.2,90.4
United States,2020,66.00,3789297,1788094,2001203,1.1,1.1,1.2,89.4
United States,2020,67.00,3628018,1706708,1921310,1.1,1,1.1,88.8
United States,2020,68.00,3469447,1628871,1840576,1,1,1.1,88.5
United States,2020,69.00,3340564,1560232,1780332,1,0.9,1.1,87.6
United States,2020,70.00,3236263,1509382,1726881,1,0.9,1,87.4
United States,2020,71.00,3119271,1449616,1669655,0.9,0.9,1,86.8
United States,2020,72.00,3062583,1421092,1641491,0.9,0.9,1,86.6
United States,2020,73.00,3157161,1461926,1695235,0.9,0.9,1,86.2
United States,2020,74.00,2306337,1057750,1248587,0.7,0.6,0.7,84.7
United States,2020,75.00,2245438,1022425,1223013,0.7,0.6,0.7,83.6
United States,2020,76.00,2160559,976733,1183826,0.6,0.6,0.7,82.5
United States,2020,77.00,2175819,977962,1197857,0.7,0.6,0.7,81.6
United States,2020,78.00,1862778,828704,1034074,0.6,0.5,0.6,80.1
United States,2020,79.00,1667895,732256,935639,0.5,0.4,0.6,78.3
United States,2020,80.00,1541732,671105,870627,0.5,0.4,0.5,77.1
United States,2020,81.00,1414139,612234,801905,0.4,0.4,0.5,76.3
United States,2020,82.00,1315607,560560,755047,0.4,0.3,0.4,74.2
United States,2020,83.00,1174422,492781,681641,0.4,0.3,0.4,72.3
United States,2020,84.00,1080934,446125,634809,0.3,0.3,0.4,70.3
United States,2020,85-89,3964232,1544662,2419570,1.2,0.9,1.4,63.8
United States,2020,90-94,2023563,686197,1337366,0.6,0.4,0.8,51.3
United States,2020,95-99,649267,181014,468253,0.2,0.1,0.3,38.7
United States,2020,100+,89468,19999,69469,0,0,0,28.8
